property_id,price
0a5908a92d0ba3e36f54b1f3,563767613.6227947
dd206b6ea2d7f6555109ea39,627205181.8291914
c641febd8bc2ece3e4d2d8b6,720700145.0267383
c11fdc02a288af0572a2bca1,674961224.4676875
35dc60a65969b264ab283d6d,720700145.0267383
d9cb0f637cd4feaaaf8a21c0,750757540.0178883
7e8dfae9a5f1faf8afa706f7,597147786.8380414
a280fe7610c254b935c9dcfc,584962600.405835
85524880fdc4e4daf90e96fd,621112588.6130884
f361109d06f6609c16724b39,627205181.8291914
3f6b2f0c0876c21755369cb6,720700145.0267383
de26819064a290ce78d8fcc1,720700145.0267383
91be1260a84ab7fa3521c495,720700145.0267383
18c8dc4549d38c918af2972e,720700145.0267383
782b0fb8641849c2c34291e6,621112588.6130884
54933f8b33a4fd6f031ed5be,720700145.0267383
953176c9a901b4f61c030432,714607551.8106352
357e2add3d68167a4f3ce15e,714607551.8106352
90332d50e91925eb9b614bef,714607551.8106352
11723d1d472bf1a3fdd8b72c,750757540.0178883
01f8b6799e2910f7769db175,750757540.0178883
a0d5001f7dd42d7f0c91d2a9,563767613.6227947
d4439c35bcb88e1490916c67,657262576.8203416
4a73dad0ff8a5262e8b07c4b,750757540.0178883
3dd8085a65f24b497ea59557,750757540.0178883
39ef085809bc80e32e7b6af6,750757540.0178883
b98ee16e8fd7d1c75a9da13c,750757540.0178883
16deb26bf740fa61e258f545,657262576.8203416
732a3bd457d7798e1fd892f6,657262576.8203416
1376058cb128a1c7729cd2e9,563767613.6227947
cac7e7c3e13af91bdc7107e8,750757540.0178883
9f3dfa6e1422f6aeac527c61,563767613.6227947
4dd3d1288ccb66ee4fb9c097,844252503.2154351
15fb97d6a43731d61e95d004,657262576.8203416
dac29573163315edf99e0e7a,563767613.6227947
b93f2864087d41c3c92d43c3,599917601.8300481
cd4656aed92f5c0a0b6b7c0c,599917601.8300481
556210496090b42ac10cf1b8,844252503.2154351
762979729fb21e56a32ed14e,844252503.2154351
ea935b76abe664d5e2c4736f,627205181.8291914
40e9ef1e7c6749b7a8d04ea9,627205181.8291914
058265732a484ac8d5497f5c,627205181.8291914
6f52ea8340cdd283f9a79720,627205181.8291914
cafe7c1ee67458e05c84d5fb,720700145.0267383
3f45ed2f08a2b03b738fbb5e,563767613.6227947
f203b18854b75c4564d7a17d,720700145.0267383
d5333f639d11bc3ab073ed72,678457563.6033819
c14f644116669a160446a945,678457563.6033819
de585856ff546e00a5a4672e,678457563.6033819
7a80663cae7c191b5d025fa0,678457563.6033819
71f80198e68fbba902650b1a,678457563.6033819
f3523e0626df8cea803ead0f,678457563.6033819
619abd5f978b1573761be86d,678457563.6033819
17a2323b855e93533a9f09f2,621112588.6130884
38e8630f2c05ea38e2257c21,621112588.6130884
1e3798d739f85ee0e5a314ca,621112588.6130884
46d0544f411bbfb6b452858c,621112588.6130884
605e7a71eecb13b23ffca0c1,621112588.6130884
7515b37b7ae7c62f3dafbe7d,621112588.6130884
28be121ada9c9303be802474,621112588.6130884
331d54f8a1bd3dabce73d6d9,621112588.6130884
22d167639ccaace593dffa31,621112588.6130884
36cd68fc3ffab79fcaa340ab,621112588.6130884
db924733e88c361cdfab874a,448171970.42616045
64eea2e9a13a8edfe8ac7027,563767613.6227947
97fe6eeed892111bfa20255b,563767613.6227947
b54e6757829ac95e2076d954,563767613.6227947
dd59b8122458557041903207,563767613.6227947
b35c58fc1c05a77433025318,563767613.6227947
c41964afa164d8b75f8dbe92,563767613.6227947
96b3ea80cce599b68f96f86e,563767613.6227947
a4bc87ad4f1ad97c0a63d843,563767613.6227947
16e62269e6aa2ea052d05f71,563767613.6227947
518b37b51f824fa0fb5075d3,563767613.6227947
e083d83369cbc93fb94842a1,563767613.6227947
57deff02895d5286eda10d89,563767613.6227947
7ed35835fbe694bc237abe38,563767613.6227947
b48efa9ddf36e85164354f26,563767613.6227947
5910c9b29a1025bada93a5e1,563767613.6227947
10a650e8cb5425c97f08f68a,563767613.6227947
9e0feca2ec3043ae6f840631,563767613.6227947
35ce37bbecac6b164fa21e6c,563767613.6227947
c4955010d066e013812a85ea,563767613.6227947
d5a83c31bec18d1c3eb9af7d,563767613.6227947
70217bd08583854329722821,563767613.6227947
28e748e7aa0a447731e06706,563767613.6227947
27929c0a3e0fd2d6d2969e03,563767613.6227947
5c5ea0d8bae75e0a5c88414f,563767613.6227947
2233f50cf7b04791cf1ddeaa,563767613.6227947
bf430621f17dcaf17fb91ac7,563767613.6227947
d8dc9de06461e0220bc55906,563767613.6227947
d988975f8c4e6ee8fd8dc1e1,506422638.63250124
bab884e0f99df269805e83a4,506422638.63250124
8fa9b20af1508af7a01e2267,276137045.4552798
b6f195d44ddbe10b78b97191,690642750.0355883
2ab0eeac4a228d5769fb4365,690642750.0355883
347a4deda03bfdde6d1c163d,621112588.6130884
17230f18b30b94606fea047d,621112588.6130884
eab4ae491bbbe7b8ab107229,621112588.6130884
07c753474a847bf2bccd55b7,621112588.6130884
b7ce05400f0261743073e072,621112588.6130884
4a33d213841d2af537aa967a,720700145.0267383
04eb0b590ce7483c615b043b,563767613.6227947
a01a51af09a3dc387a18b58c,563767613.6227947
270b930a9e22d5016ffa4019,750757540.0178883
5ed1320fe84a518e267ff537,506422638.63250124
f04b574dc221473cfd616e22,563767613.6227947
6f7e390aa6135019dc5a828f,563767613.6227947
776d4a19fb3852fe6dcd3ddb,563767613.6227947
b7f164b79658952248866c34,563767613.6227947
aafeff5826516e363471e439,621112588.6130884
eba6a2b80a17a846ae560ece,349023611.61051667
90e62f8656ae504bf6175e0d,483769900.9379048
dc4331d09a1e36baaa6bde53,627205181.8291914
372d67ccb9d251e290891f0a,435882775.824641
a7801c67a0ddd71c50ba38d3,572265677.7193065
e4d6b81f169cab8ea0244d75,560642209.1513231
cd5c6655243a4be0912bc92a,720700145.0267383
f7a7281a19733251134364fc,750757540.0178883
a716ec25a219961fbe90f367,750757540.0178883
8bd45966c16d4eafb49ee2a2,768456187.6652342
baabbdaa5e8f69fc90d303c1,844252503.2154351
8bed46960db1b2a7954ffbcb,844252503.2154351
dbc123f9502159d660f375ca,883126462.7087598
a4683facc81ccda10e9ae388,906197769.9811457
3a576586fa1aac85c2ffb75b,717377366.8026415
b1fb98d0ba25b21c6647d423,876700023.902236
97fa4be3ed93c37c048f507c,563767613.6227947
cf184cc576effe39c0f857b8,565066871.0631596
784f67fcb2d009d352740ed1,498922866.16715455
f4d6ce332121f814aa663fca,544432775.4199095
c87ae84ef029febca1e633e8,554386473.8950433
e876c6fd9c161861fb92ad5a,790002434.1754358
9047c4764f2c6b1a10b87e99,221156314.36762667
234c94e9a248ae57bb5a0771,690642750.0355883
a49c2976ca4f24f3a6b622e3,690642750.0355883
ffc171cf73514bed077339a6,690642750.0355883
fba83f5feea2522888377066,690642750.0355883
1a593800d5785ecc36c25ead,714607551.8106352
ab157c9601861dc387a91b82,720700145.0267383
f87f8003f15b0fbc12609514,627205181.8291914
f44d035ea2b15b2c69d4da50,808102515.0081819
fc815b59cce7934f816f0502,714607551.8106352
32915b77ca68000ba9eed6d8,627205181.8291914
cb083fa7ff634f424a351840,621112588.6130884
4f3c7b9bc78f882f858b3d3a,627205181.8291914
53d33316e237830ad463a26b,621112588.6130884
f5d852e25d51377686c43bc8,627205181.8291914
64731b6eaf4fd2bb6c155013,720700145.0267383
dad7e45e4706ab2564ef9cf1,563767613.6227947
255914e9b13ad94efa6ed365,563767613.6227947
5a8950a64b4aea4ac13dad45,750757540.0178883
70f51b4abf26651111305b1b,657262576.8203416
8919ca18fff7571002e440ec,750757540.0178883
f776a4e0c8c82b3d29756b34,844252503.2154351
7ea4af39a7e577ffbd600f0d,563767613.6227947
45fc0d46c7a4df7ff6976fce,750757540.0178883
7cdcecc706fc7c79cce45b20,657262576.8203416
3503f56e09e639be4762ff2d,657262576.8203416
f70ac0d227db6f5333aa821e,657262576.8203416
20db610da64f80afc1621b12,563767613.6227947
c80ef212c870e2f20ed2234a,657262576.8203416
7dc68d5cac1b7fcdab35586e,563767613.6227947
a478fb93a131fee4119bb9f9,687319971.8114915
7749b2b534213ec7b536372b,593825008.6139448
43e59f5312e304fc21c1e052,508286760.4084605
82a7920524816f3db7f5a4ca,97603956.17892988
1a7e331d9ff88ae5efafa8ea,621112588.6130884
a57350d4c79a415137281cb7,678457563.6033819
f3a6132006d54d0e22a17e84,563767613.6227947
14caab87a129f51b2b70508e,720700145.0267383
ba2423d79744d763aa3744f8,720700145.0267383
1caac10c1121a795a172889b,506422638.63250124
40768729f2697b87ed6519d1,544594078.6715033
843234d3c6c20bb60a17fbee,657262576.8203416
cd2e4dff930a1c7a1a569992,621112588.6130884
5a6eab133b7e95155f6a9012,563767613.6227947
5bba6c40aeb129c433d2c58e,621112588.6130884
ad3c644b506498127c7beef1,563767613.6227947
a379656c49f4cb1cfc5b3f03,621112588.6130884
998c1a6ace613d8a7468ba5c,563767613.6227947
dd610d7ece83bb02dcd7a22f,690642750.0355883
539467d04a2b3e78c592b11b,690642750.0355883
e40fe4ac43cabe82c03dda59,690642750.0355883
5561eab714583013b422e7d4,563767613.6227947
d9110b2b5b1c02766da9e24e,657262576.8203416
c72cf05b93b9c290c063b08b,657262576.8203416
d71cc157c0c43935989009f5,720700145.0267383
4199eaa19ddf8ac436bb2ba3,657262576.8203416
d23d12bd86def2657038a481,750757540.0178883
ca438e13d8aa6285858da0aa,750757540.0178883
a173eb804f4bcf6bfe889417,750757540.0178883
9b3677d498c2ccf69c756ec7,844252503.2154351
f8c787390e4c6d2e99fc7c3d,678457563.6033819
a188aa896d1b4520ccd6b65f,678457563.6033819
9fa39c9eb4b10a20dda6c3c2,621112588.6130884
7bc9022fa1eadbd9ab39acd9,621112588.6130884
46f0731f62232b32eb733dc3,621112588.6130884
b6767d1e329ff5e28c42f632,627205181.8291914
abde4b06769fcb1d5577fa7f,627205181.8291914
1496d159d31717ce254f67a7,627205181.8291914
1470749d0d2551a93827e441,627205181.8291914
3ac517f74dbf8cdc8feadfe8,570975971.3535993
fc6616c62030a53d2aa46b12,448171970.42616045
8497f34947cb4c0ff18a0eaa,563767613.6227947
3b2936127f5a4684a1d3de22,563767613.6227947
dab58562904cd13a93d913e1,657262576.8203416
69d1e47b6bdc57512f1838a5,657262576.8203416
23c7f9a0534a4ae6a24e38a6,663162126.0361235
640e9fe41fb79ecba89d8951,826092999.4018079
31f6a25d56f3bb36386d07ae,655787689.516396
bfb30ae71cdca27f5a5494c6,719207843.5860522
baacf0dbd690644d74f3a929,506422638.63250124
cdcb874d2e62220d12230632,687319971.8114915
1421bdbd9cf7572b799b732c,687319971.8114915
ee9e5adab1455d38edfcaa6e,740608958.7538505
1fae43a9450fae02919962b9,541666933.6237073
5f9ee280509afd55d24f39b7,720700145.0267383
82902f2082dd405ab538ff58,627205181.8291914
eae52c81f779a61f57cb5b58,750757540.0178883
4ec0aee1b202642d2739068b,720700145.0267383
f4c6c3210a3c2eb935c6d5bb,687319971.8114915
14a14706d405569501327924,533710218.6316446
146a5a4f3d111dc7b955ce42,720700145.0267383
99bdce7cdea643b0442976f5,657262576.8203416
733c7cdfd50db77066a67140,754080318.2419851
de328410e22767c66d919423,720700145.0267383
d0116b53467b3081664fb268,750757540.0178883
dc722ea5c4d62773f9fb6bbc,690642750.0355883
e84605e3aadd50b064c8eac3,750757540.0178883
31a3719e57ab1425e7267fad,627205181.8291914
34993717af3f861b9735df6e,657262576.8203416
543822711986a454cfd764e3,657262576.8203416
5bbc4ff9cc3ddacb39469e27,750757540.0178883
d7ced905983af0800c19b7fe,720700145.0267383
02d5bac2567ee9e19041ad42,657262576.8203416
f4897a8a0a911a2acfb8e8c7,750757540.0178883
4ba19ab08d1fe7f72d0dd37a,563767613.6227947
b7c07f8afe037d55bddb8e41,690642750.0355883
40b20b5a3a986802d64f7675,627205181.8291914
01fb5931cb55f5308382818e,750757540.0178883
7cd0c7174b957df1f004fc88,657262576.8203416
ca13bacbf6dc8d1b09fe4c67,627205181.8291914
0ed0dc77661be57aab63bc83,678457563.6033819
d03558acc19951a882bd568b,621112588.6130884
b8cca0d70fb46f3a31473e98,381411623.9956669
f665a58fa8eda69547c1a159,657262576.8203416
8aa5ae4637ba83e672cd3ab9,720700145.0267383
a6da1996f66e545041d920d6,750757540.0178883
b828609eff041a68fa243a12,720700145.0267383
3f39a260b81dd7de1dff2b31,690642750.0355883
40fd167916ff071afdc44792,657262576.8203416
6ca31945172976c3a11732c6,657262576.8203416
1437d1f1601d26a3dca7594f,720700145.0267383
ebab054e5f256bf4e382002a,844252503.2154351
0838d0df248d723da4e25ea9,720700145.0267383
7a134e45b9ebe710c6c6efe6,657262576.8203416
6e9c7f27d6b89c5f9696fae6,690642750.0355883
bd12c705950c46e679c34bf6,844252503.2154351
fa2c1092f17ce021964f8953,750757540.0178883
e3202b635974f7a3367c0ff9,657262576.8203416
49bdf0f970af03d83a57dcff,720700145.0267383
91af29fa680d8033188ffc39,784137713.2331351
cb626b981c0997d254388e76,690642750.0355883
155a8e4186d1626fdda4d0ee,720700145.0267383
d337476c2cfa780518523a6b,690642750.0355883
7c3ea8523ece273991a190da,657262576.8203416
674c02227165e1c7189c54e4,750757540.0178883
17056748001fd65cb961b384,657262576.8203416
f56bca5bebfc765162c8cae0,750757540.0178883
5f4b0ec9c7452b888b33c3e8,678457563.6033819
13dbc077e552640736267a49,513445815.4250674
cb645955c851790e83e696a7,563767613.6227947
649cca8c83352caf7442f20a,667441927.841287
fc8836e71725949c5f3fa7f7,912995143.4518924
4f431d80287051ca323f2c08,563767613.6227947
42defcc69fa22e4c858f3c24,563767613.6227947
291a2f9022933c9d81311e81,563767613.6227947
d48a061a2040d851937413aa,563767613.6227947
55d2ad80322427ee3426dceb,563767613.6227947
8c41bfacbc1a6ab831b26fa8,563767613.6227947
c7214222fefdd8d2ad7f8f8f,704454195.0092685
b3d9a095c9c73004643c9e78,563767613.6227947
d49aeae19e13909e75dda2b6,563767613.6227947
dd10dcc52d2549df85f2a8ec,563767613.6227947
6732b448d2e4f32679f235ad,919602289.2113414
f08a5c2992cfee4c0910f68c,563767613.6227947
e3a62f080c25f404ca995e06,563767613.6227947
7634d584c3042533942e2dc0,506422638.63250124
ae58dee872922a9c678dbfcc,601781723.6060072
5ec01e911785dbd5b49b166c,621112588.6130884
9bc12d9c9ad95064412c3413,563767613.6227947
7acdaa0cee1ee62e15f4490b,627205181.8291914
d76d5b14d0acc5295b8057e2,593825008.6139448
32f3364ac1fabdd13db1cfe5,315844616.6934042
8cab957b322f1aba06bae4ad,531161177.45306456
e3dc8b417819e9afe3fc7d0d,551792885.3276501
c71fbecd8f7310c201adbf40,501300082.02766335
54c9bffcdc46819f67e4b3d1,741155523.281654
4d94a2295f612b96264a0db8,657262576.8203416
874f4a836cb74be301e068cd,820065304.4600042
a18925f908acda4171bfbe36,858939414.7293367
a587c7419568288d68c46feb,333482020.4455734
19994da77ce4f2db3efe6660,678457563.6033819
9c4dece6127f1f3f3bc1e0f7,690642750.0355883
09c28a830f8093802384071c,690642750.0355883
5766f7cfab59c920081e3046,690642750.0355883
964b7d9de17c1ce396fb83fd,564891241.199579
44f77a86369d6607753adc09,621112588.6130884
7f25471be85adf0baeb8ebbc,621112588.6130884
6859481703fb0cb34c1e564d,627205181.8291914
7ba0c14dce0cb09ef5735d9f,627205181.8291914
62cd6a29e98a5b7a5ad38050,643235898.1722705
9c6d7e6260e4fe83d43706d4,618020341.6671888
5dbcb55dbba823dc31b041f6,810475226.5670921
85abc5c0353c5b678f087824,673310707.3001612
56dd1bc39664f8e9f316851b,563767613.6227947
b23341faa7307d9d6009c6d8,563767613.6227947
2af941adae2e8dfd66542055,657262576.8203416
268f887f25d416dcd3c0c9c2,701509195.9387063
9ddc7272fe43f07035d3da63,1007964993.9533848
4002635ca8b087877ad22d5b,601781723.6060072
b515b1caa608ff42574e5a06,720700145.0267383
710542343cece039a279dbee,657262576.8203416
187a143dbd6d4bd81d6d9c32,690642750.0355883
26db92c003c8e67d92d88aaf,844252503.2154351
641ac8f4f60ae2b9cf6add93,657262576.8203416
784714647351cb6745c867b1,657262576.8203416
5fcf1e2ab4edf13ec844decf,563767613.6227947
2575d932e98c421bbb38b267,720700145.0267383
af9d2f5f62bf74a7fa9c74f4,563767613.6227947
4db8d529af9f718e6d81a85d,690642750.0355883
9a3368605e5f563e29182f3b,678457563.6033819
5ff696d8369101b6dc60e2ed,678457563.6033819
95ade3ab8dc04237acd6441a,496469362.1691054
607ed21e896eb5ffb50d5ead,604713198.4061072
40d9a852bbed67a6036c6d8b,627205181.8291914
97badba651a94721af5df3f0,720700145.0267383
b2f089146c30929c4836f0fb,627205181.8291914
936307e2f478c3ff7b9652e3,720700145.0267383
b6d5cb459999de084965e993,720700145.0267383
aeb66f808982c6308d891f55,621112588.6130884
cf8418c60f4e54dfa09b1e6e,621112588.6130884
1dcf71e8fbfef2c6534576df,714607551.8106352
c78b16f05ef58855da0d4f2f,478074785.58568466
19ecf1fc86396ada203c2a19,1755662295.4344919
985fc7ab5aabf1831ce3d298,563767613.6227947
8aaeae6bcfcee5ad928ce28d,657262576.8203416
1a93cae134c79a43b13ce656,657262576.8203416
ffad647e8ee35eaea6378fb6,657262576.8203416
c21a3eaa136ef8a912ce7b74,563767613.6227947
fabe0f299a4e4bc6f51d54b9,563767613.6227947
5af99278b1091dca9b0b0332,667441927.841287
3f0c845deec1c24472a35efd,1085497263.7969034
c10f25fd39dd36287a6cde73,912995143.4518924
f37d31c512866b575780c4b7,906197769.9811457
5d34f871e5a5cb3a655a0b13,563767613.6227947
95bb852a958d7b16fd676e3c,919602289.2113414
24857a7a80d5f13a52eeb054,593260584.1643758
f9796e9d13fe1becef435e54,895472125.6681272
1c2739878e452a340a4e8972,809170922.3536681
698f3f1929a2dbbc69865b65,657262576.8203416
bc230105784ca8640e499ca2,690642750.0355883
622fdba953206a65224f2c82,690642750.0355883
6765fc17d98c08142d3d7757,657262576.8203416
6f35fcba4ffd6a58bce85892,690642750.0355883
d8654c08e95b39e3b4891cd9,657262576.8203416
33305df46dc2186c7e3f727e,750757540.0178883
0cec193a20d720af010383b1,720700145.0267383
734efe04fa6b326ae1d072e8,627205181.8291914
69190139558b2ef3eface18d,690642750.0355883
bb084299ad23f245d7cc5b69,720700145.0267383
d4c7b3372d70b898b167b92a,657262576.8203416
4a119b1bbf04b4bd6051c5b1,720700145.0267383
f844345b6224bc76bc3c6f91,627205181.8291914
052505ca8210e5e651fc0b63,814195108.224285
5731cdf8cac0b8371d786c90,657262576.8203416
594d8d78af90086bf8cdf09c,657262576.8203416
fcaddcc78938f3a234dd2d3f,597147786.8380414
1574958978c9b5d23d9521b5,720700145.0267383
55902baa0ece72e2e8c869d6,720700145.0267383
46161effff173111bb6c3a32,657262576.8203416
b3fcd9cbfd485e4e1da6c89c,690642750.0355883
213ddc1761cd6b018349786a,720700145.0267383
be3b1df5f008636e14bec3fe,657262576.8203416
dd27922be5b6f730f8b4e058,627205181.8291914
cd2aeb1b2649ef421102def7,657262576.8203416
a226b4af016a772dc7e39ac8,563767613.6227947
dcef5b332fd31d0ed8d754f3,690642750.0355883
481492907baba4574d4a6f35,657262576.8203416
10e5e54ab66b58b3f41ec381,720700145.0267383
d48866a153ea0fd23a858cd6,690642750.0355883
d273a2075d28e343a657d9de,780814935.0090383
90a711f776d53cf654614649,657262576.8203416
f87c76eb5071c5b309e3ac3a,627205181.8291914
74df03749e60c216a3e1292f,627205181.8291914
03a84af05df0f577e09d60c1,627205181.8291914
78682041182f01ee4db04e8e,844252503.2154351
25c76b5a1da0c2d8158b3732,657262576.8203416
af8f09175265e1546200ff86,627205181.8291914
c8d4ffb290aa9cea002e8d67,627205181.8291914
cb89ad8156c3428ac80a4db3,720700145.0267383
7602cb1e6fef087d8ee81aac,627205181.8291914
00c75d59ed4777481a50cbd3,720700145.0267383
fd36cffb856c2a14982a5fa9,657262576.8203416
06ccfa37fa6b011ac38422de,678457563.6033819
257b533b6a66b40d0f097c55,621112588.6130884
736eef4bb36681acbcc3c41b,621112588.6130884
e1a4437b17f7bec650d8cd97,714607551.8106352
ecabfcb8ce9bb47ec3089c7e,714607551.8106352
a5a46af0c9fb5c0a03855660,563767613.6227947
920b50f4355cd2674ceee068,563767613.6227947
410e5af026805ec8088f2e71,563767613.6227947
efa0c01632d13ab59f629ab1,627205181.8291914
5965d19a68a8414b0419bc68,657262576.8203416
64955a117f2d9264eb59fa82,750757540.0178883
8cd46b5c9cbd056d3712f155,657262576.8203416
65f736c3fee3d14c31a57d1f,657262576.8203416
66e9c614882d58c022de7a2c,657262576.8203416
8c787c1e6161b18601e6d7de,690642750.0355883
29a115ba5b198689fce5f93b,597147786.8380414
de8ee990e70c8e5ad167dc89,627205181.8291914
0b65098a19c2fc1caa6577ed,657262576.8203416
70ea0403b722a1dae1ff9b18,657262576.8203416
5c77e242474e477513b60ad8,690642750.0355883
1655a92b20740a11a5889519,690642750.0355883
1709b1446b20b21482dd2d36,750757540.0178883
e5dba7fa0cfb81488b0c331e,563767613.6227947
d09dc3a3270073e5f1cb353c,720700145.0267383
368e740cb71b9175fe5b7b6a,750757540.0178883
b8a8ad4c0215077d3e5aa472,750757540.0178883
1f4a78e094987ce29f054fb8,678457563.6033819
aae3a99ac764b8e9bfc562cf,621112588.6130884
a63ecc5539e8725af4128cb5,621112588.6130884
a29e18f37ded2e901181d7d2,621112588.6130884
14ead7469d05e5eacce6a575,563767613.6227947
1cbf39c44f6b0fdbf9554845,563767613.6227947
9012294b64280c565a88a1d8,657262576.8203416
