property_id,time_cfinanciero
a3e585a32a53821a27e5d7b0,4172
daf26c210b4f25eda4801800,3732
356af1261d6e43b44bd7f888,2941
7a2d0e5a6f127af169ec9b5a,3403
5edec7f5a5de9e7383bb5fee,5669
bec79ef4fdd0d735a5595acb,4921
4a3f3541adbfb28e339058b9,2923
b59d3036716a23c234aef995,3476
49081a69fdf09bd01a2e96fa,2549
a935af18a0063168fcb641f0,3315
11bdd8bae01dc843658297e4,3463
dec596f1b7b4e105a1fc066e,2650
6ebbde39ba0b4ec522d4737c,5336
149c97aebd9bbb4e0a623489,4938
b5cb0ca5a3af940501249cdd,2531
2103f794a7f42e1788c06698,2674
8e119af3800a250305a6b88c,3885
f73c7ab1f3897ae79ab87e64,3945
31cd7e4eabb472944a4288fc,2316
ee28952b770249fe204fa1fb,2187
349306e22b4478eb46e8168e,2685
a5ae9a86a1a92751078f42eb,2276
e7d60221775e3ac706488a3b,2824
dbe90baf2df47c4f283cd3ce,2660
683c42a2edb8b9feaa2be8ed,3373
125cd6baf2985341dfbb912a,5673
97d920589d5a4ceacc45c2b1,2414
5d20ef123ac2433550e20709,2784
d6c355e1072633b3d777f3be,5111
5a676fab82129d3681c27822,5111
a741ae828569704ee04981d3,3545
5de12d114566c02077a98773,2018
7ee992accf027a3ad6628289,3577
4ba4dadf0df922d627b3e27e,4092
aea27e8b4dd1f2fb21a31a51,2278
b0f77b4f480e3171a5574077,1383
2270f243dd384bf79748e604,1266
d3c0742077a860b6d50349f7,1368
fbb29b40c2eaba3b3090de2d,2594
ea1a4bd57e3269f62cc8cf21,2624
430bf7fd0d10bea281f79efd,1688
8c17c11650e2fd5c592b1787,1878
5e0d73914e58c756019b68e0,2185
9466c4b38f1f5392b3a48595,1404
e3fb36170ab90a2165a3be60,1896
7d1d4462bf00dba6018f73e2,1930
4e8d3ec3b167a6615c9d8ac2,1265
5c80a4cd008702ac57ee38c6,1784
d1b3ad68c814bf39e364e197,1196
641cb0365de4d8b89c4e152c,1236
121889e4244dea21db962769,1214
ce6fc26fcfa054883d950fd2,1599
68e0b78ed4a2fbdb57fc770c,1282
264fea807fe0aa49c370d448,4690
0f95cc6388d79635a9bc6e87,4925
6b82c0cb90434cb2256b26c7,5038
974518d278fac510df51d71b,3194
147afba33365be89284b16a4,5893
ea0c6398e693f2cebf84eaba,3361
79379e308d5618bb348f7859,4641
18356827dd2d6fca9681b0d3,3413
9cae6f5a295cdcb6b66d8899,4414
38ffa7f46542c5dade93de3a,6464
e63e28c09fa77c13bc282794,5874
bb7663af6fe8a976353b7bf2,2999
77095d2ed94882e2e008adb3,4957
597ba027224c116228c9df7e,4479
7e7b32a9e563e8ba0fffcca5,4559
b6f2007f7bf39953df639c93,4420
ffbb72a1e25cee9cb3745d1b,3100
c6a78976fd12c090e28d97b8,2665
b712b807f4c3d0d9c8d9709b,2241
a4261837eac5c9a80d763e0c,2678
5f3401d7e7baaaf4615dc84e,3100
c50d583972e7967d20f84afd,2286
60a44d994c62169510ca10a1,3166
65731d346a1950b7636f751f,3166
0c8b99ed3ce440af3419e1e6,2424
49f9920b2b6cb69295d2003f,2999
ed3b22e4fab7e9d149eaad5d,2292
976f640a46849626755f36ac,2936
930d4183aab4e02a5dd687a9,2255
7f6e7befea76a0b035c23d46,3497
c5fb6f70ec67f104ee9f32fe,3913
a1d78be5b4265551d45b8f0b,5372
fdeef3a4a51dbcec27c86135,5406
734b639a9484d1fe587e05ee,3912
69aa36528c14be0da5fbca08,4415
1c912481aa6966f86ef07f2d,2402
1672ab339f04cd0608aa34cf,2772
8e170058e0fdc54b75bc6433,5254
97f19d42cb5bff31dd52b6f3,2394
006366a360c20a81d6720ab0,3323
607c6a6550ddeae7d9129570,3406
f0199a2f3cbe4b6c953688cc,4676
d3316a08dbeba6bf285f6917,2906
32754f44546a099ee1627a58,3872
fea55df4262c23256510f739,4871
ef62952f9e1f716c28d48ae2,5111
f0b6b89c1e5d7c40c884ef8f,2414
c5326295426f6ce28825e2ef,2657
dedf452a1f0f70a527fae763,2586
5440dae04eb9b01b516499f1,4103
2c455800f70556d337d8477b,2586
78068dd3ec94648a53a93abf,2393
ea9777225f7ece494cb7e96b,3748
3043795488a5f823874ead13,3813
ae2f3592886435a8fbc35b3c,4871
5b0de778c174bdf7d7febdaa,1835
e503d1b7ee7b1b8e19b19c98,2965
7c7617b7e573f1d20551d37a,3005
c843b4c311db092486e65c19,3267
60bf5708cc4c0a2230ed9975,1796
7d42ce5c34d0724fec92a986,2576
9d8aa3611a9a0f65928da59a,1969
860e4bb23989d5448454096e,1409
e4cd6e6a12c332165043d51d,1804
df44fb2ead490e27e6c608a9,2726
06a1143630e4d3de624dd9ba,2178
2d2f627f2a73cd6ace7e6dab,600
bfd32e299f5ed7d9c3ffca79,1448
c6508942283c51d962f3d26f,1614
864e9f624fad8653386672f7,2950
769671449aa987e0a8a72c7b,4104
4c056a1d964eb5adda1115b6,3601
46dbb5d071c1c959e35cdd57,5414
ec993b19a30e9e50d3eea0b2,3361
40054e9d3293d085276bd4a3,4793
7cf462f30655c545de025403,3043
3b39fab83a141b1a3c1b8aac,4141
1d1ce5d713d440bdaf3574b1,3093
229a21a3ce8d309c0407bfd7,4018
8e6d1019ebfd2c5bf188aebd,5238
f57564669011cc956dbf4afe,3048
a955292951e188ac2c7cfd82,1980
12dcbcbb83d0a1cbdf2abdcb,2999
3fcc1fe11d15755d42019859,2767
be9de7aedea18ead9e166b29,5151
a02ff904913bb364fa68dd4c,5261
579275eef7a2dd24bef47d25,4431
70ba3e4ed50e48818a181959,3220
a72a2750611a26ad5e972ddf,2208
8e475ba3c0dfbb2d4ba77510,5576
997204943d3fa8c07c682d83,4210
8f7840d0477ea7497a11375f,4880
69289c4e019ba755556a4dc2,5975
a1c1513d67ada5fa12b7d9ec,5966
4027524dfb98d51ff1c03059,5700
72448428e9a4f2f4ed121e03,3409
cef61f496f4065f087556978,2016
1bbb60171141226d62221d3d,4521
bad61a29086df58ecd7f2596,2650
e4a1ec0859f2ad28b5fee892,4651
78d94de46ab96658573e77d3,4137
163de22bd77170f74e0ac0fb,3178
3c66cd388aa31e4abe6e6489,3840
a0259d72f1f45a90d61a3237,2638
463350614e0dfbc02a67f373,4431
6869dd6be9758a6cef1ebc1a,2710
a3fe3e5c2f650fcc563d96e2,3210
96a0d02816a19de0b0bbff34,2514
af092f0d7b47e892954afa27,2926
f929a6e0299dd84147b38e3c,2491
56ebc3c4927741752b7af67c,2456
1b2dd0a496359be8b107653f,4941
30a894a99fb39185fb1bcdc4,6234
7a2b6852a8e9adb8fc912025,5351
b8a14c814cfdc8368d651632,5937
7e49b141f6806493dd056918,4819
841314c02a98e2b1c9ddb2c8,5152
01cb940e440ad7ea6162b708,5216
59711a43c0ec9f9320ffc809,5347
25d116261b3c54ef4d8ad687,4787
16271213e655668c806e7c9e,5764
b13e71e827979d4b8ac1087b,5644
235ae4d35e65e7b834b82e5f,3433
3414664ffe0b5ebf308d92e3,3430
d40f66a74e121169b40091d1,3340
2985b9f1daa013cb12e95e19,5772
7ac1ba8b8f318ec798454d8d,5852
6de5dc8384c1649546bbe9e7,5651
9bdad3040530ae6dea79a973,2725
9cf4ff412a517a1c76332695,5210
14459179d9bd8203cb44944f,3216
a506b01bf83bd84cd73424bf,3426
6f81bbc09f52a86c01cc755b,3558
8b0db8346e65bc3257f49ca1,2592
7b6f6c4f4cb8da1a10aee622,3278
63e4fd35e3bd22be260e47e4,3000
25d6548cb50bc859b3feaffd,2273
5a98d2a4f583b2e198267c5f,6507
02ffb423bcfeb315fb6d9638,2864
60158fb4610175e377e8a0fb,2547
a04bd12972ce31865ec73545,3166
4ff31bce56ef379c26130ce2,3166
ea3c22ccd812c04a63f00bbb,2268
4ad0edbe0f9b073bee6606a2,3167
220ed9d4278f7c75b691a94a,3094
109d5854da094179424dae60,2876
15b8747bf3cc9cf9cb86feb0,3167
65e515776e8d3cb5033c6fc5,2599
3139b7bf80755a96834107dc,2860
f0a47b587d6e863dc81e6adb,2876
a01e5488baf40a10d57a282c,3167
13754e5237c6767e5908f3e4,4372
cf18d849fda72ae5e3894426,1947
dc1522ad06396e8ffc6338cb,2095
e904bd73eb6b1b2921d07e84,5065
1f84dbc5d9f9af6a1f8b9623,2357
9f13d47191becc64225e8fc7,4722
8485f3539b9add1b023345d2,1928
9e5b2b5afcbacf7734cb4694,2209
aa28e02e7c10b95560c2f905,2948
b85856c30104c8ae3f7530c9,2209
56d6de676fdcf35770a596f1,1955
46f686938c6e4e747c358892,4789
2f966109f910a52c6a628858,1978
e0528338276283506efaee15,3845
e198ddaeca15f19748e457a6,3769
36e10c5f913c4e5e28cc56a0,2948
a7cf74daafe8e633433597fc,2209
7e123fd83114f7f6640cab28,4711
9d6c75bc88e1933dc5bb3897,2283
0b3f13910060c3ce30e93ffd,1928
8b691fb7b1d57a9fe0593c77,4700
3097d69c0811fd195f6552d3,2209
c6372ad746fa944bce770a8c,3154
15be294209c1a692ad88c8f3,3759
dcc651011155659ba65f35e1,1921
c72e03b3c9e5d5a8ce594d4e,3059
5a9760f37ae82ad5f457c8a8,3863
1250950d61f3e80a5dbb089f,2311
55e6108265125453922cade9,4394
f96a40939dc14c74032b39fe,3059
0a0ef50445721abaddae0eac,4822
15bf6e774211fc2dfa6f9156,2423
8049a3547503a355ab241265,2865
07df9c8f26d35333260a9f2e,4429
6d13fdd4b4a51efeffc0e602,3817
5f8112c969b50c083e0d8a2f,2242
91b338840759e73c645f8bb2,2547
1248c5f1a860b712ba72579b,4062
29ee28cfd9e5e7e96b30020c,2931
a85d83e301794f702046b904,1783
f4f255d9dec507f38a5699d4,3099
0fe9489a6f4bbaa26ffa80e2,4688
1f69ce22435ed42137d311bc,2919
7b791069ec9fc93452b5e957,3829
f21b6372231ed14aaca85be1,2249
0364a6930372fa75b1f903ff,2389
5d40f6f547608d96900684a7,2371
e03111f98abc91e1efc373cc,2637
d9a1ab4be593486a0e9922a1,2643
667815b2abf4c2f0f9991620,4309
0ceb12b6418c957223445dfd,1740
8ea4d21dad71d9bce2fd2151,6292
74628936ac49452e5cb78286,5574
304cd7e8a7f32a436fe26990,4091
216595b84475cd1b6ccacda3,6257
0c84327eb25cdcd53adb2fb9,4709
54cb81210fb2ea1dc348091f,4710
f8b321f1f6afe17dee7620c8,2944
9f50ce1c344a22c6b29b3bf7,5231
17a090c58afe4e1733fee9f7,3938
fc2277eba068a5242d11729f,3966
b0b981c4715c2d90bffd3b71,4698
6ba13b282052a7b9eeba0001,4831
d97d464fc18e4fe7178fc87b,2505
a4018e81059e256135622ee8,4481
0ab8e9f0ae182b21cabbb59c,2845
fc6e30e7b4448ca928e922f8,3997
92b495c785b50ac4f1e9bd25,3660
3e30ca917cda845f6e0c6b70,4743
d6a36aaa805c198323ee1611,3084
c2ead5aa118dab8f04a23ff5,2418
90a09bf59c4dbdcc8ed81694,3382
0dcde74f570ac40b59c227d3,2479
bf67e2b89471bd0fea21f5a5,3831
8985ac6dcd0c54255ecffe87,4178
8e5d486f7600cc72afd6494c,4435
f29096a5b35222decbbca689,2262
ca88481b4e1de42e06cca01f,2882
e8f0df59cf137f051ea95579,4790
a9b764b6f36c7583a641ae49,2266
feb0b7ac72f2b99861e70f37,3583
02a51338bb1dc0640e4954fa,4737
602c3c051f8e0ebd3961b2e2,2229
7915bb0fb7e20ecf8d59a502,2296
dd5a86138f4e49c8dc556edf,3068
805a343f8672f4af8c6420c7,2414
befd66a0bd8a4f494571851f,2227
2f53e7629aacc91261518129,5009
af94a1aa411f3d3d664ec4c2,2391
ad77556515a16de36fe3ba8f,1782
068630f2e2102be98efc6848,3015
0bb124923d482e8db8802061,4681
52920ee863278bcb33a674be,4236
1b1a6a984377fb5d3ad834f4,6320
e544bfb21103810fef0d0553,2108
3249c2e2294351064ef05c5a,2227
fde303014bc9b2c06bd0c101,3236
87eafb02cfef332114aa0bdd,4476
5244fd3b5aa6bbd0c4315e3e,4126
95d6ab17be6287a3b76ebb03,1798
ade75deca1ccc2d5634f6808,6670
52a8c39b1bf3a4b3b6ed08c9,3110
24da880f2a75a7cef0dbe903,2744
6945b6d43d334e36b0bafe04,5088
fad7d6165daa2b6a37d9a5e3,5083
d935e6a8b2e114e2ee20d063,2110
9a73d7961d308f283fae81b6,2303
b258b8d70ea426e7d8449fd3,3230
b59b1e4b3ce3b2c83edd940d,4178
64bb8029aef3c8dda9db819a,3700
1a21386b43a7c680f86df6a3,4590
7d4fa0d086318524600218cc,6173
894cbc02c1e397c5c2bb89a5,6080
a5cb812f2000b7eaa32c3db1,5402
15aca3cf470ddce59ff196dd,2768
ca6b1bde4ca74dc90c14be33,2723
e5e1ef5cd4f1a03464e9b353,5492
0b87ccc125c9e9e104162037,3680
407c23476795ca3fe89e1bf4,2964
99b940605ef1ab14aaf93383,2587
9f5b77bfded8e67c78bd6ca8,3846
1ba86712afb5da3ff8382868,2886
efd8651373ac88c7e060f28d,2552
c2ca129320bb7038c30ce57c,2946
20c185d39b97f08a408e7293,1796
e408d42b89e5477d558e6710,5112
2895357fd02a8513268f347c,3142
e81698a3cc05efc0c2d2a371,6254
4181a066a7d4b546f9ce7e25,2293
cf755ef355ea6a9faebd84ba,2942
e04ee6f204a17c18c475e217,3948
17302dfcc0eebc327a5c7214,2940
b8566d61759dac18781ac5fd,3084
5a364ad95e7a047009c03f17,4699
a333b0f0b74fea544f0a23f9,2256
97b1079351539563b2170e44,3483
a10c30dc032abfa037824cf3,4385
866f8625fdc2fad090593f4c,3106
d27dab8565cb3fabdd75cf19,4680
732f30c3b48ab3848cbe8bc1,5594
cfa88536435384d5bece4e45,2445
0d5b780327eca07d5773b52b,2532
4293777eb399f545eb643762,2431
8397b5676c8b38302e01ac8e,3967
f667d02aa214fad72f250a1d,4565
036909e9fb33157298541cf6,4704
f552be9053d6ff1ac46d6a5d,3690
b4d1950fc4606d64625600f0,4885
a949eded54c8d69aad17bb15,3194
427098955eca22ace086f74e,3269
9b6023ef95e597eee2667818,2686
e1697b7158c2b60872af506a,2324
c8b8db4bddd53566baf449ed,4407
98357b9f0908fc594f2ef4cc,2843
183fcff774f98802c3800a2e,2338
51a87ba5c93fbaa3c6cb9668,4323
02cacb6be47a007d3891d563,2489
1a0bf9b41a89308226478ccd,2305
981fe7790aa30115ef4a4d5a,2547
d65d579faafcc3be6a813827,4592
aa719f60519f02e78bb3f75c,2937
7b3eada7f3432c53bceffe1d,2688
9514351b71de3986968b0280,2215
431ea7c887c1f7fe8f3ab3e4,5006
1b2e99142e0c18f7a664ed5f,3361
08c2d87d8a0ebf4febdef03a,5322
5a00439552ada512976f0b42,4551
33b05f1440f97d0771d29661,3566
a0f21bc5973ca5b88107cc86,3733
607ffbb5561630587fe056de,2950
